Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score_Total,Segmento,Customer Name,Customer Age,Gender,Churn
21170,285,5,17067,2,2,3,7,Leales y Activos,Cynthia Harper,66,Male,0
21171,163,6,16913,2,3,3,8,Campeones / VIP,Crystal Rodriguez,33,Male,1
21172,553,4,11499,1,2,2,5,Leales y Activos,Daniel Gardner,22,Male,0
21173,34,11,25572,3,3,3,9,Campeones / VIP,Blake Garcia,28,Female,0
21174,15,9,22904,3,3,3,9,Campeones / VIP,Angela Morris,59,Male,0
21175,125,7,19444,2,3,3,8,Campeones / VIP,Haley Gutierrez,66,Male,0
21176,21,7,16024,3,3,2,8,Campeones / VIP,Karen James,48,Male,0
21177,438,4,9537,1,2,1,4,Clientes Dormidos / En Riesgo,Jonathan Mitchell,50,Male,0
21178,152,5,14989,2,2,2,6,Leales y Activos,Edwin Woods,43,Female,0
21179,21,6,17868,3,3,3,9,Campeones / VIP,Benjamin Flores,36,Female,0
21180,374,6,19176,1,3,3,7,Leales y Activos,Timothy Jackson,65,Female,0
21181,384,4,7975,1,2,1,4,Clientes Dormidos / En Riesgo,Stephen Pearson,37,Female,0
21182,370,4,11655,1,2,2,5,Leales y Activos,Jeffrey Brady,27,Female,1
21183,281,5,18375,2,2,3,7,Leales y Activos,Charlotte Berger,32,Female,0
21184,20,3,7207,3,1,1,5,Leales y Activos,Christopher Powell,19,Female,0
21185,52,4,14153,3,2,2,7,Leales y Activos,Christopher Dawson,57,Male,0
21186,360,6,11486,1,3,2,6,Leales y Activos,Sandra Brooks,46,Female,1
21187,542,4,12494,1,2,2,5,Leales y Activos,Kimberly Barker,42,Male,0
21188,463,4,15644,1,2,2,5,Leales y Activos,Edgar Smith,42,Female,0
21189,83,3,3644,3,1,1,5,Leales y Activos,Mary Patel,36,Female,0
21190,910,1,3457,1,1,1,3,Clientes Dormidos / En Riesgo,Robert Reyes,70,Male,0
21191,93,7,21952,3,3,3,9,Campeones / VIP,Rodney Leblanc,25,Male,1
21192,55,4,15090,3,2,2,7,Leales y Activos,Brittany Rogers,52,Female,1
21193,234,6,18087,2,3,3,8,Campeones / VIP,Cody Thomas,63,Male,0
21194,12,8,25042,3,3,3,9,Campeones / VIP,Ryan Jenkins,59,Female,0
21195,200,4,15608,2,2,2,6,Leales y Activos,John Casey,18,Male,0
21196,19,4,6455,3,2,1,6,Leales y Activos,Jessica Foley,36,Male,1
21197,147,5,11420,2,2,2,6,Leales y Activos,James Smith,55,Male,0
21198,49,6,17516,3,3,3,9,Campeones / VIP,Larry Price,44,Female,0
21199,1016,3,9341,1,1,1,3,Clientes Dormidos / En Riesgo,Victoria Clark,20,Female,0
21200,543,2,2134,1,1,1,3,Clientes Dormidos / En Riesgo,Rachel White,49,Female,1
21201,774,3,8035,1,1,1,3,Clientes Dormidos / En Riesgo,Michael Hernandez,63,Female,1
21202,210,7,18690,2,3,3,8,Campeones / VIP,Antonio Graham,29,Female,0
21203,158,7,15184,2,3,2,7,Leales y Activos,Michelle Henderson,70,Male,0
21204,819,2,5480,1,1,1,3,Clientes Dormidos / En Riesgo,Kim Miller,22,Male,0
21205,425,3,7423,1,1,1,3,Clientes Dormidos / En Riesgo,Mrs. Erica Bird DDS,44,Male,1
21206,129,5,13366,2,2,2,6,Leales y Activos,Pam Meyers,19,Female,1
21207,29,3,12315,3,1,2,6,Leales y Activos,Allison Black,61,Male,0
21208,88,4,10297,3,2,2,7,Leales y Activos,Jose Roberts,51,Female,1
21209,31,8,27967,3,3,3,9,Campeones / VIP,Stephen Jackson,52,Female,1
21210,660,6,19662,1,3,3,7,Leales y Activos,Oscar Stark,26,Male,0
21211,154,3,8630,2,1,1,4,Clientes Dormidos / En Riesgo,Shelley Herrera,65,Female,0
21212,0,5,8089,3,2,1,6,Leales y Activos,Kevin Ramirez,52,Female,0
21213,369,4,8809,1,2,1,4,Clientes Dormidos / En Riesgo,Crystal Cochran,60,Female,0
21214,365,4,12997,1,2,2,5,Leales y Activos,Roy Randall,20,Female,0
21215,266,6,14865,2,3,2,7,Leales y Activos,Tasha Harris,59,Male,0
21216,351,2,6505,1,1,1,3,Clientes Dormidos / En Riesgo,Richard Palmer,35,Male,0
21217,99,7,19056,3,3,3,9,Campeones / VIP,Regina Henderson,22,Male,0
21218,569,5,17604,1,2,3,6,Leales y Activos,Sharon Horton,62,Female,0
21219,306,5,13537,1,2,2,5,Leales y Activos,Felicia Mercado,63,Female,1
21220,68,6,13241,3,3,2,8,Campeones / VIP,Karen Blake,52,Male,0
21221,227,6,15693,2,3,2,7,Leales y Activos,Abigail Shea,70,Male,0
21222,115,4,10615,2,2,2,6,Leales y Activos,Melissa Hogan,61,Male,0
21223,1230,1,1258,1,1,1,3,Clientes Dormidos / En Riesgo,Jerry Shea,69,Male,0
21224,57,5,18887,3,2,3,8,Campeones / VIP,Janice Lambert,31,Female,0
21225,783,6,21035,1,3,3,7,Leales y Activos,Charles Hull,48,Male,1
21226,608,2,4568,1,1,1,3,Clientes Dormidos / En Riesgo,Timothy Henderson,55,Male,0
21227,7,5,11932,3,2,2,7,Leales y Activos,Jordan Hurley,51,Female,0
21228,7,4,13112,3,2,2,7,Leales y Activos,Jill Rivera,52,Female,0
21229,5,2,6958,3,1,1,5,Leales y Activos,Timothy Green,43,Female,0
21230,52,4,15444,3,2,2,7,Leales y Activos,Kristi Williams,53,Male,0
21231,267,3,10264,2,1,2,5,Leales y Activos,Brian Hill,18,Female,0
21232,1034,2,2389,1,1,1,3,Clientes Dormidos / En Riesgo,Shelia Gutierrez,68,Male,0
21233,681,5,15082,1,2,2,5,Leales y Activos,Crystal Weaver,23,Female,0
21234,27,4,10708,3,2,2,7,Leales y Activos,Wesley Perry,39,Female,0
21235,199,3,5996,2,1,1,4,Clientes Dormidos / En Riesgo,Thomas Ellis,56,Male,1
21236,992,2,2829,1,1,1,3,Clientes Dormidos / En Riesgo,Dawn Parker,33,Male,0
21237,287,3,10818,2,1,2,5,Leales y Activos,Scott Evans,60,Female,0
21238,11,8,16320,3,3,3,9,Campeones / VIP,William Jones,40,Female,0
21239,582,6,18864,1,3,3,7,Leales y Activos,Isaiah Brown,62,Male,0
21241,870,4,8477,1,2,1,4,Clientes Dormidos / En Riesgo,Cynthia Padilla,30,Female,0
21242,402,1,3047,1,1,1,3,Clientes Dormidos / En Riesgo,Daniel Hunt,25,Female,0
21243,65,6,20629,3,3,3,9,Campeones / VIP,Ms. Elizabeth Dunn,58,Male,0
21244,982,2,4758,1,1,1,3,Clientes Dormidos / En Riesgo,Nicole Everett,55,Female,0
21245,21,10,25949,3,3,3,9,Campeones / VIP,Mary Benton PhD,57,Female,0
21246,426,4,9276,1,2,1,4,Clientes Dormidos / En Riesgo,Raymond Davis,70,Male,0
21247,108,7,19210,3,3,3,9,Campeones / VIP,Elizabeth Molina,70,Female,0
21248,37,8,21634,3,3,3,9,Campeones / VIP,Kevin Welch,50,Male,0
21249,4,6,21152,3,3,3,9,Campeones / VIP,Samuel Mcbride,69,Male,0
21250,305,6,6463,1,3,1,5,Leales y Activos,Mr. David Robbins Jr.,33,Female,0
21251,43,6,14505,3,3,2,8,Campeones / VIP,Catherine Stuart,54,Male,1
21252,502,4,13271,1,2,2,5,Leales y Activos,Erin Sanford,20,Male,0
21253,125,3,4481,2,1,1,4,Clientes Dormidos / En Riesgo,Scott Kirby,37,Female,1
21254,102,4,11652,3,2,2,7,Leales y Activos,Ann Owens,20,Female,0
21255,425,6,20761,1,3,3,7,Leales y Activos,Tiffany Cole,45,Male,0
21256,141,8,18348,2,3,3,8,Campeones / VIP,Jesus Burnett,46,Female,0
21257,12,6,6951,3,3,1,7,Leales y Activos,Barbara Gonzalez,21,Male,0
21258,369,2,7518,1,1,1,3,Clientes Dormidos / En Riesgo,Jennifer Ruiz,44,Female,0
21259,297,7,13005,1,3,2,6,Leales y Activos,Jerry Bentley,69,Female,0
21260,303,2,4499,1,1,1,3,Clientes Dormidos / En Riesgo,Christopher Hayes,23,Male,0
21261,38,7,22171,3,3,3,9,Campeones / VIP,Jason Cantu,45,Male,0
21262,407,7,21194,1,3,3,7,Leales y Activos,Gary Porter,26,Male,0
21263,42,7,17528,3,3,3,9,Campeones / VIP,Kevin Montgomery,28,Female,0
21264,137,8,21365,2,3,3,8,Campeones / VIP,Kimberly Morrison,29,Female,0
21265,120,6,12327,2,3,2,7,Leales y Activos,Kirk West,65,Female,0
21266,276,7,17553,2,3,3,8,Campeones / VIP,Joseph Fuentes,70,Female,0
21267,3,6,10296,3,3,2,8,Campeones / VIP,Caroline Mcdowell,32,Male,0
21268,2,9,25430,3,3,3,9,Campeones / VIP,Mary Davis,49,Male,0
21269,174,4,8086,2,2,1,5,Leales y Activos,Samantha White,33,Male,0
21270,231,6,13441,2,3,2,7,Leales y Activos,Ashley Patterson,30,Male,0
21271,211,4,7462,2,2,1,5,Leales y Activos,Stephen Ashley,49,Male,0
21272,132,6,15809,2,3,2,7,Leales y Activos,Rodney Walker,38,Male,0
21273,82,5,9110,3,2,1,6,Leales y Activos,Bobby Knox,52,Female,0
21274,188,4,13249,2,2,2,6,Leales y Activos,Ashley Harrison,36,Female,1
21275,356,7,23015,1,3,3,7,Leales y Activos,Sandra Wilkins,23,Male,0
21276,11,5,10237,3,2,2,7,Leales y Activos,Jennifer Clark,66,Female,0
21277,107,7,27743,3,3,3,9,Campeones / VIP,Susan Wells,57,Female,0
21278,38,3,6843,3,1,1,5,Leales y Activos,Ashley Chapman,28,Male,0
21279,572,6,13400,1,3,2,6,Leales y Activos,Amanda Lynn,61,Female,0
21280,615,5,10098,1,2,1,4,Clientes Dormidos / En Riesgo,Austin Cunningham,52,Female,0
21281,55,6,10971,3,3,2,8,Campeones / VIP,Jennifer Riley,32,Female,0
21282,317,3,4600,1,1,1,3,Clientes Dormidos / En Riesgo,Elaine Campbell,45,Female,0
21283,490,4,6265,1,2,1,4,Clientes Dormidos / En Riesgo,Gabriela Cole,22,Male,0
21284,254,4,7308,2,2,1,5,Leales y Activos,John Blanchard,26,Female,0
21285,116,6,11859,2,3,2,7,Leales y Activos,Brenda Salazar,56,Male,0
21286,484,7,22662,1,3,3,7,Leales y Activos,Molly Ramirez,37,Female,1
21287,32,11,30398,3,3,3,9,Campeones / VIP,Timothy Stout,64,Male,0
21288,88,6,19894,3,3,3,9,Campeones / VIP,Scott Hamilton,42,Male,0
21289,339,6,18471,1,3,3,7,Leales y Activos,Cheryl Johnston,56,Female,0
21290,137,4,10112,2,2,1,5,Leales y Activos,Joshua Ray,49,Male,1
21291,256,6,14148,2,3,2,7,Leales y Activos,Emily Gardner,30,Male,0
21292,490,4,6203,1,2,1,4,Clientes Dormidos / En Riesgo,Donna Cabrera,22,Male,0
21293,331,9,24422,1,3,3,7,Leales y Activos,Shawn Montgomery,22,Male,0
21294,1,6,18434,3,3,3,9,Campeones / VIP,Jose Garza,46,Female,0
21295,185,5,11007,2,2,2,6,Leales y Activos,Shane Hughes,34,Male,1
21296,144,6,14195,2,3,2,7,Leales y Activos,Paul Miles,43,Female,0
21297,11,8,28931,3,3,3,9,Campeones / VIP,Jennifer Wall,67,Female,1
21298,78,11,26272,3,3,3,9,Campeones / VIP,Shawna Hoover,21,Female,0
21299,31,4,16190,3,2,3,8,Campeones / VIP,Jonathan Ryan,54,Female,1
21300,581,2,3728,1,1,1,3,Clientes Dormidos / En Riesgo,Rachel Parker,33,Male,0
21301,255,6,16264,2,3,3,8,Campeones / VIP,Melissa Leon,54,Female,1
21302,113,5,13037,2,2,2,6,Leales y Activos,Andrew Sellers,45,Male,0
21303,549,3,8893,1,1,1,3,Clientes Dormidos / En Riesgo,Cody Garcia,49,Male,1
21304,6,6,19696,3,3,3,9,Campeones / VIP,Walter Lewis,22,Male,1
21305,87,6,13819,3,3,2,8,Campeones / VIP,Diana Ray,54,Female,1
21306,145,6,18834,2,3,3,8,Campeones / VIP,Katie Cameron,55,Female,0
21307,12,3,12234,3,1,2,6,Leales y Activos,Brendan Wilson,66,Male,0
21308,326,2,3682,1,1,1,3,Clientes Dormidos / En Riesgo,Robin Boyer,38,Female,0
21309,22,5,13957,3,2,2,7,Leales y Activos,Ernest Charles,59,Male,0
21310,34,4,13272,3,2,2,7,Leales y Activos,Emma Jacobs,69,Female,0
21311,32,5,14691,3,2,2,7,Leales y Activos,Jamie Velasquez DVM,53,Female,1
21312,1219,2,2148,1,1,1,3,Clientes Dormidos / En Riesgo,Jose Hester,29,Male,1
21313,265,4,13171,2,2,2,6,Leales y Activos,Alexis Meyers,38,Male,0
21314,551,2,5640,1,1,1,3,Clientes Dormidos / En Riesgo,Arthur Baldwin,34,Male,0
21315,613,2,5263,1,1,1,3,Clientes Dormidos / En Riesgo,Alexander Rosales,54,Female,0
21316,348,4,11062,1,2,2,5,Leales y Activos,Mary Hill,29,Male,0
21317,524,7,18424,1,3,3,7,Leales y Activos,Ross Murphy,66,Male,0
21318,294,6,16420,1,3,3,7,Leales y Activos,Kathryn Olson,68,Male,0
21319,439,3,11378,1,1,2,4,Clientes Dormidos / En Riesgo,Jennifer Burns MD,58,Female,0
21320,503,4,12042,1,2,2,5,Leales y Activos,Jessica Murphy,52,Male,0
21321,372,6,18689,1,3,3,7,Leales y Activos,Jeremy Mcfarland,18,Male,0
21322,495,2,2134,1,1,1,3,Clientes Dormidos / En Riesgo,Amy Hamilton,58,Female,1
21323,399,4,13591,1,2,2,5,Leales y Activos,Samantha Carroll,56,Male,0
21324,1054,1,3101,1,1,1,3,Clientes Dormidos / En Riesgo,Mark Fields IV,31,Male,1
21325,86,5,12912,3,2,2,7,Leales y Activos,Alexandra Ferguson,40,Male,0
21326,33,6,17980,3,3,3,9,Campeones / VIP,David Wong,54,Female,0
21327,71,5,14340,3,2,2,7,Leales y Activos,Mary Valdez,57,Female,0
21328,350,2,8579,1,1,1,3,Clientes Dormidos / En Riesgo,Jessica Olson,67,Male,1
21329,28,5,12792,3,2,2,7,Leales y Activos,Michelle Kim,68,Male,0
21330,16,11,27882,3,3,3,9,Campeones / VIP,Jose Young,51,Female,0
21331,280,2,5502,2,1,1,4,Clientes Dormidos / En Riesgo,Tamara Warren,22,Female,0
21332,93,3,7204,3,1,1,5,Leales y Activos,Juan Gross,59,Female,0
21333,46,8,16888,3,3,3,9,Campeones / VIP,Carla Salazar,38,Male,0
21334,1128,1,3069,1,1,1,3,Clientes Dormidos / En Riesgo,Sara Todd,30,Female,0
21335,2,6,10544,3,3,2,8,Campeones / VIP,Andrew Fuentes,18,Female,0
21336,330,6,17925,1,3,3,7,Leales y Activos,Jeremy Bowen,64,Female,1
21337,283,6,22485,2,3,3,8,Campeones / VIP,Shirley Brown,57,Male,1
21338,63,2,8619,3,1,1,5,Leales y Activos,Deborah Hamilton,34,Male,0
21339,31,5,16708,3,2,3,8,Campeones / VIP,Bill Todd,49,Male,0
21340,23,8,29433,3,3,3,9,Campeones / VIP,Amanda Harvey,43,Female,0
21341,4,11,24329,3,3,3,9,Campeones / VIP,Tracey Page,53,Female,1
21342,497,3,11103,1,1,2,4,Clientes Dormidos / En Riesgo,Mandy Smith,54,Female,0
21343,326,6,13317,1,3,2,6,Leales y Activos,Anthony Ramos MD,30,Male,1
21344,110,6,20482,2,3,3,8,Campeones / VIP,Christopher Green,62,Female,0
21345,151,2,9317,2,1,1,4,Clientes Dormidos / En Riesgo,Ryan Carter,26,Male,0
21346,78,7,22816,3,3,3,9,Campeones / VIP,James Fernandez,43,Male,0
21347,72,7,19574,3,3,3,9,Campeones / VIP,Blake Rivera,54,Female,0
21348,515,5,16629,1,2,3,6,Leales y Activos,Angel Mayer,49,Male,1
21349,899,4,10153,1,2,1,4,Clientes Dormidos / En Riesgo,Richard Brennan,37,Male,1
21350,59,9,22339,3,3,3,9,Campeones / VIP,Debra Gonzalez,18,Female,0
21351,175,9,12879,2,3,2,7,Leales y Activos,Nicholas Hudson,36,Male,0
21352,234,4,13220,2,2,2,6,Leales y Activos,Joseph Norton,20,Male,0
21353,105,6,10748,3,3,2,8,Campeones / VIP,Brittany Murray,24,Female,0
21354,17,6,14182,3,3,2,8,Campeones / VIP,Derek Adams,32,Male,0
21355,51,3,6218,3,1,1,5,Leales y Activos,James Sweeney,56,Female,0
21356,252,5,15211,2,2,2,6,Leales y Activos,Erik Tucker,47,Male,0
21357,159,6,17451,2,3,3,8,Campeones / VIP,Allen Taylor,60,Male,0
21358,201,4,8106,2,2,1,5,Leales y Activos,Katie Nelson,34,Female,0
21359,296,4,11703,1,2,2,5,Leales y Activos,Kimberly Mccoy,28,Male,0
21360,160,7,19267,2,3,3,8,Campeones / VIP,Paul Thompson,31,Female,0
21361,0,4,12523,3,2,2,7,Leales y Activos,Sarah Smith,48,Male,1
21362,73,7,19730,3,3,3,9,Campeones / VIP,Susan Beck,59,Male,0
21363,720,4,9640,1,2,1,4,Clientes Dormidos / En Riesgo,Tim Gates,45,Male,1
21364,71,4,11835,3,2,2,7,Leales y Activos,Samantha Graham,69,Female,0
21365,446,9,20295,1,3,3,7,Leales y Activos,Nancy Williams,40,Female,0
21366,178,5,15141,2,2,2,6,Leales y Activos,Colin Howard,46,Male,0
21367,225,6,15429,2,3,2,7,Leales y Activos,Steven Nash,64,Male,1
21368,320,5,13541,1,2,2,5,Leales y Activos,Andrew Perez,22,Male,0
21369,482,4,12702,1,2,2,5,Leales y Activos,Jennifer Garcia,70,Male,0
21370,133,8,22416,2,3,3,8,Campeones / VIP,Steven Nguyen PhD,36,Female,0
21371,62,7,20759,3,3,3,9,Campeones / VIP,John Mendez,38,Female,0
21372,318,3,9614,1,1,1,3,Clientes Dormidos / En Riesgo,Danielle Ramirez,70,Male,1
21373,115,6,25195,2,3,3,8,Campeones / VIP,Alec Moore,59,Male,0
21374,247,8,20566,2,3,3,8,Campeones / VIP,Ashley Rosario,38,Female,0
21375,279,8,18289,2,3,3,8,Campeones / VIP,Mr. Jonathan Ross,18,Male,1
21376,548,3,9700,1,1,1,3,Clientes Dormidos / En Riesgo,Adam Rowe,24,Female,1
21377,155,3,7950,2,1,1,4,Clientes Dormidos / En Riesgo,James Ibarra,47,Male,0
21378,227,6,19573,2,3,3,8,Campeones / VIP,Derek Davis,49,Female,0
21379,916,3,5985,1,1,1,3,Clientes Dormidos / En Riesgo,Casey Parks,34,Male,0
21380,311,3,7100,1,1,1,3,Clientes Dormidos / En Riesgo,Sherri Oliver,53,Female,0
21381,359,4,13103,1,2,2,5,Leales y Activos,Cameron Fischer,51,Female,0
21382,889,3,8398,1,1,1,3,Clientes Dormidos / En Riesgo,Richard Jones,52,Male,0
21383,283,4,7467,2,2,1,5,Leales y Activos,Katherine Adams,30,Female,1
21384,7,6,17278,3,3,3,9,Campeones / VIP,Jessica Howard,44,Male,0
21385,408,4,8718,1,2,1,4,Clientes Dormidos / En Riesgo,Steve Olson,60,Female,0
21386,130,6,19919,2,3,3,8,Campeones / VIP,Ryan Norris,50,Female,1
21387,553,3,9702,1,1,1,3,Clientes Dormidos / En Riesgo,Catherine Grimes,27,Female,1
21388,75,3,7424,3,1,1,5,Leales y Activos,David Ramirez,68,Male,0
21389,242,5,14943,2,2,2,6,Leales y Activos,Donna Fox,32,Female,1
21390,125,8,24469,2,3,3,8,Campeones / VIP,David Bennett,24,Female,0
21391,40,5,9097,3,2,1,6,Leales y Activos,Teresa Scott,39,Male,1
21392,204,6,22683,2,3,3,8,Campeones / VIP,Edward Clark,68,Male,1
21393,464,8,25021,1,3,3,7,Leales y Activos,Mary Evans,34,Male,0
21394,105,4,9516,3,2,1,6,Leales y Activos,Maria English,61,Male,0
21395,180,6,11970,2,3,2,7,Leales y Activos,Tammy Moon,69,Female,0
21396,186,6,18584,2,3,3,8,Campeones / VIP,Rebecca Copeland,56,Female,0
21397,17,3,10212,3,1,2,6,Leales y Activos,Andrew Crane,34,Male,0
21398,335,3,11520,1,1,2,4,Clientes Dormidos / En Riesgo,Alyssa Palmer,32,Male,0
21399,839,4,11060,1,2,2,5,Leales y Activos,Joshua Clements,26,Female,0
21400,442,7,26478,1,3,3,7,Leales y Activos,Matthew Burton,28,Male,1
21401,348,7,14406,1,3,2,6,Leales y Activos,Eric Hernandez,63,Female,0
21402,97,8,18282,3,3,3,9,Campeones / VIP,Samantha Mann,60,Female,0
21403,6,7,18425,3,3,3,9,Campeones / VIP,Stacey Goodwin MD,67,Male,1
21404,46,5,13923,3,2,2,7,Leales y Activos,Jacob Smith,57,Male,1
21405,152,1,2292,2,1,1,4,Clientes Dormidos / En Riesgo,Laura Lowe,46,Female,1
21406,451,4,9603,1,2,1,4,Clientes Dormidos / En Riesgo,Elizabeth Knight,44,Female,0
21407,470,3,10631,1,1,2,4,Clientes Dormidos / En Riesgo,Amber Walker,63,Male,1
21408,116,9,21287,2,3,3,8,Campeones / VIP,Stacey Mcintyre,18,Male,1
21409,2,7,22361,3,3,3,9,Campeones / VIP,Joan Kelly,65,Female,0
21410,152,7,20348,2,3,3,8,Campeones / VIP,Holly Hubbard,63,Female,1
21411,287,3,11512,2,1,2,5,Leales y Activos,Jessica Miller,66,Female,1
21412,113,11,32775,2,3,3,8,Campeones / VIP,Carlos Gonzales,52,Female,1
21413,995,2,5482,1,1,1,3,Clientes Dormidos / En Riesgo,Michael Downs,60,Male,0
21414,237,7,15395,2,3,2,7,Leales y Activos,Jennifer Tucker,50,Male,0
21415,390,5,9196,1,2,1,4,Clientes Dormidos / En Riesgo,Laura White,53,Male,0
21416,418,1,801,1,1,1,3,Clientes Dormidos / En Riesgo,Patricia Flores,34,Female,0
21417,103,8,23341,3,3,3,9,Campeones / VIP,Richard Alexander,22,Male,0
21418,456,4,9450,1,2,1,4,Clientes Dormidos / En Riesgo,Christopher Edwards,67,Male,1
21419,174,7,17039,2,3,3,8,Campeones / VIP,Frank Brown,36,Female,0
21420,225,2,3220,2,1,1,4,Clientes Dormidos / En Riesgo,Betty Reynolds,52,Male,1
21421,377,4,10830,1,2,2,5,Leales y Activos,Courtney Clark,52,Male,0
21422,438,6,13630,1,3,2,6,Leales y Activos,Arthur Bradley,69,Female,0
21423,255,5,18931,2,2,3,7,Leales y Activos,Mary Barnes,52,Male,1
21424,73,8,22189,3,3,3,9,Campeones / VIP,Rebecca Young,40,Male,0
21425,75,4,7146,3,2,1,6,Leales y Activos,Dana Anderson,23,Female,0
21426,380,5,8901,1,2,1,4,Clientes Dormidos / En Riesgo,Edwin Weaver,41,Male,1
21427,462,5,12657,1,2,2,5,Leales y Activos,Molly Stevens,59,Male,0
21428,25,8,22196,3,3,3,9,Campeones / VIP,Katie Lopez,30,Female,0
21429,127,4,10015,2,2,1,5,Leales y Activos,Larry Simon,64,Female,0
21430,57,7,18417,3,3,3,9,Campeones / VIP,Taylor Parker,20,Female,0
21431,162,5,12743,2,2,2,6,Leales y Activos,Jacqueline Lopez,55,Female,0
21432,79,8,18583,3,3,3,9,Campeones / VIP,Nicholas Williams,29,Female,0
21433,438,2,4012,1,1,1,3,Clientes Dormidos / En Riesgo,Larry Davis,62,Male,1
21434,9,4,13231,3,2,2,7,Leales y Activos,Bobby Webb,45,Male,0
21435,389,9,22552,1,3,3,7,Leales y Activos,Linda Johnson,24,Male,0
21436,19,5,12282,3,2,2,7,Leales y Activos,Cynthia Hill,34,Male,0
21437,195,7,21651,2,3,3,8,Campeones / VIP,Mrs. Dorothy Mcclain,33,Female,0
21438,572,4,13351,1,2,2,5,Leales y Activos,Sean Jones,49,Male,0
21439,669,4,13324,1,2,2,5,Leales y Activos,Megan Guerra,41,Female,0
21440,473,4,11440,1,2,2,5,Leales y Activos,Laura Tate,58,Female,0
21441,406,4,12678,1,2,2,5,Leales y Activos,Jennifer Garcia,37,Female,0
21442,74,4,12587,3,2,2,7,Leales y Activos,Brenda Smith,22,Female,0
21443,217,5,18128,2,2,3,7,Leales y Activos,Angela Dickson,45,Male,0
21444,64,5,8086,3,2,1,6,Leales y Activos,Elizabeth Terry,28,Male,0
21445,123,3,9680,2,1,1,4,Clientes Dormidos / En Riesgo,Casey Meyer,38,Female,0
21446,123,5,17470,2,2,3,7,Leales y Activos,Andrew Hill,57,Male,1
21447,645,3,11544,1,1,2,4,Clientes Dormidos / En Riesgo,Bryan Bryant,28,Female,1
21448,249,5,16622,2,2,3,7,Leales y Activos,Matthew Baker,52,Female,1
21449,128,4,10255,2,2,2,6,Leales y Activos,Michael Anderson,41,Male,0
21450,91,7,22493,3,3,3,9,Campeones / VIP,Christopher Barber,39,Female,1
21451,183,8,23040,2,3,3,8,Campeones / VIP,Lance Shepard,69,Female,1
21452,340,2,5659,1,1,1,3,Clientes Dormidos / En Riesgo,Amy Hernandez,70,Male,0
21453,87,2,6618,3,1,1,5,Leales y Activos,Erica Ball,30,Female,0
21454,34,8,24133,3,3,3,9,Campeones / VIP,Robert Morris,42,Female,1
21455,238,6,15189,2,3,2,7,Leales y Activos,Tracy Walker,34,Male,1
21456,175,3,4469,2,1,1,4,Clientes Dormidos / En Riesgo,Mrs. Elizabeth Crawford DDS,46,Female,1
21457,728,5,9914,1,2,1,4,Clientes Dormidos / En Riesgo,Lisa Chan,55,Male,0
21458,676,4,9058,1,2,1,4,Clientes Dormidos / En Riesgo,Amanda Day,32,Female,0
21459,10,12,38116,3,3,3,9,Campeones / VIP,Justin Hernandez,22,Female,1
21460,150,7,15966,2,3,2,7,Leales y Activos,Courtney Smith,18,Female,0
21461,10,6,18943,3,3,3,9,Campeones / VIP,Fred Hall,46,Female,0
21462,47,4,13075,3,2,2,7,Leales y Activos,William Greene,67,Female,1
21463,183,5,14597,2,2,2,6,Leales y Activos,Tiffany Evans,26,Male,0
21464,63,2,5039,3,1,1,5,Leales y Activos,James Harrington,59,Female,0
21465,3,5,8836,3,2,1,6,Leales y Activos,Anne Garcia,29,Male,0
21466,138,10,23126,2,3,3,8,Campeones / VIP,Kathryn Contreras,25,Female,0
21467,119,7,13223,2,3,2,7,Leales y Activos,Jason Taylor,68,Female,0
21468,165,6,11981,2,3,2,7,Leales y Activos,Jessica Hebert,42,Male,0
21469,547,5,9272,1,2,1,4,Clientes Dormidos / En Riesgo,Donna Molina,21,Female,0
21470,65,5,13618,3,2,2,7,Leales y Activos,Daniel Grant,47,Female,1
21471,661,1,5233,1,1,1,3,Clientes Dormidos / En Riesgo,David Acevedo,65,Female,0
21472,245,3,8604,2,1,1,4,Clientes Dormidos / En Riesgo,Sherri Ingram,22,Female,1
21473,31,7,22341,3,3,3,9,Campeones / VIP,Emma Gonzalez,45,Female,0
21474,180,3,10032,2,1,1,4,Clientes Dormidos / En Riesgo,Jennifer Tucker,55,Male,0
21475,907,2,6205,1,1,1,3,Clientes Dormidos / En Riesgo,Sharon Lopez,62,Male,0
21476,660,2,5235,1,1,1,3,Clientes Dormidos / En Riesgo,Samantha Gregory,34,Female,0
21477,28,6,16315,3,3,3,9,Campeones / VIP,Kevin Martin,23,Female,0
21478,106,7,8970,3,3,1,7,Leales y Activos,Shelly Garcia,54,Female,0
21479,7,7,16491,3,3,3,9,Campeones / VIP,Andrew Rivas,49,Female,0
21480,739,2,3445,1,1,1,3,Clientes Dormidos / En Riesgo,Valerie Lucas,45,Female,0
21481,81,11,29338,3,3,3,9,Campeones / VIP,Steven Jacobs,23,Female,0
21482,325,3,9851,1,1,1,3,Clientes Dormidos / En Riesgo,Stacy Lawrence,49,Female,1
21483,230,6,12667,2,3,2,7,Leales y Activos,Brandon Davis,38,Female,1
21484,25,9,24579,3,3,3,9,Campeones / VIP,Jay Taylor,23,Female,0
21485,7,6,10738,3,3,2,8,Campeones / VIP,Robert Bush,46,Female,0
21486,407,4,7085,1,2,1,4,Clientes Dormidos / En Riesgo,Wayne Mendoza,37,Male,0
